106
120
118
104
83
57
36
17
1
0
0
1
17
35
55
75
93
106
113
115
116
120
123
124
126
125
116
99
81
61
41
23
9
0
0
2
14
34
57
74
81
81
71
52
36
32
39
54
66
68
62
51
39
32
37
54
77
95
100
92
73
48
24
7
0
0
0
3
11
23
37
52
69
85
98
108
118
126
132
139
137
131
118
97
74
48
25
5
0
3
17
30
38
38
34
33
38
46
57
69
75
67
54
38
27
28
37
47
51
46
36
26
17
12
9
10
12
12
12
10
12
15
18
22
25
30
35
41
49
56
63
67
69
69
65
60
53
45
38
32
26
21
16
13
10
8
6
4
3
3
2
3
3
3
4
4
4
4
4
4
4
3
3
2
2
2
2
1
1
1
1
0
0
0
17
43
77
109
135
150
151
