# This data was recorded with a period of 100ms
110
114
111
111
95
55
20
4
3
0
0
0
2
20
59
93
107
99
108
109
119
118
126
124
122
122
115
111
97
62
17
11
18
10
1
0
0
9
54
91
108
104
67
25
27
34
28
44
74
92
81
54
26
15
17
43
82
112
124
103
73
34
5
4
2
1
1
1
2
18
37
63
71
84
90
109
122
126
134
131
136
130
130
117
62
47
13
4
0
0
1
16
53
77
55
9
8
15
55
101
111
82
39
12
8
21
45
62
62
56
34
12
7
7
16
24
8
6
7
14
15
15
17
19
27
29
35
43
46
55
60
69
75
70
66
56
51
47
40
33
22
20
17
13
11
8
7
4
3
3
2
2
4
3
4
5
4
4
4
4
4
3
2
3
2
1
2
1
0
3
1
0
2
1
3
4
69
136
148
150
142
